timestamp,levelPlayID,playerId,timePlayed,TotalScore,MapScore,MapScorePercentage,enemiesKilledPct,HealthBarrelsTaken,PowerUpsTaken,AvgEnemiesAliveOnPowerUpTaken,lootTakenPct,deaths,bowmanTime,knightTime,berserkerTime,bowLightAtk,bowHeavyAtk,bowLightDash,bowHeavyDash,bowDefense,knightLightAtk,knightHeavyAtk,knightLightDash,knightHeavyDash,knightDefense,berserkLightAtk,berserkHeavyAtk,berserkLightDash,berserkHeavyDash,berserkDefense,damageTakenMelee,damageTakenRanged,damageTakenGuardianShield,damageTakenTraps,BowLightAttacksMeleeEnemy,BowHeavyAttacksMeleeEnemy,BowHeavyDashesMeleeEnemy,BowLightAttacksRangedEnemy,BowHeavyAttacksRangedEnemy,BowHeavyDashesRangedEnemy,BowLightAttacksBomberEnemy,BowHeavyAttacksBomberEnemy,BowHeavyDashesBomberEnemy,BowLightAttacksAssassinEnemy,BowHeavyAttacksAssassinEnemy,BowHeavyDashesAssassinEnemy,BowLightAttacksGuardianEnemy,BowHeavyAttacksGuardianEnemy,BowHeavyDashesGuardianEnemy,KnightLightAttacksMeleeEnemy,KnightHeavyAttacksMeleeEnemy,KnightHeavyDashesMeleeEnemy,KnightLightAttacksRangedEnemy,KnightHeavyAttacksRangedEnemy,KnightHeavyDashesRangedEnemy,KnightLightAttacksBomberEnemy,KnightHeavyAttacksBomberEnemy,KnightHeavyDashesBomberEnemy,KnightLightAttacksAssassinEnemy,KnightHeavyAttacksAssassinEnemy,KnightHeavyDashesAssassinEnemy,KnightLightAttacksGuardianEnemy,KnightHeavyAttacksGuardianEnemy,KnightHeavyDashesGuardianEnemy,BerserkerLightAttacksMeleeEnemy,BerserkerHeavyAttacksMeleeEnemy,BerserkerHeavyDashesMeleeEnemy,BerserkerLightAttacksRangedEnemy,BerserkerHeavyAttacksRangedEnemy,BerserkerHeavyDashesRangedEnemy,BerserkerLightAttacksBomberEnemy,BerserkerHeavyAttacksBomberEnemy,BerserkerHeavyDashesBomberEnemy,BerserkerLightAttacksAssassinEnemy,BerserkerHeavyAttacksAssassinEnemy,BerserkerHeavyDashesAssassinEnemy,BerserkerLightAttacksGuardianEnemy,BerserkerHeavyAttacksGuardianEnemy,BerserkerHeavyDashesGuardianEnemy,GeometryBehavior,FurnishingBehaviorSpread,FurnishingBehaviorRatio,EnemyBehaviorRatio,EnemyBehaviorDifficulty,AttackSpeedMultiplier,MovementSpeedMultiplier,DamageMultiplier,FormChangeCount,FormChangeCountInCombat,OptionalRoomPercentage,AverageDistanceToMainPath,AverageDistanceToWall,AverageDistanceToEnemies,BowDefenseToMelee,BowDefenseToRanged,BowDefenseToBomber,BowDefenseToAssasssin,BowDefenseToGuardian,KnightDefenseToMelee,KnightDefenseToRanged,KnightDefenseToBomber,KnightDefenseToAssasssin,KnightDefenseToGuardian,BerserkerDefenseToMelee,BerserkerDefenseToRanged,BerserkerDefenseToBomber,BerserkerDefenseToAssasssin,BerserkerDefenseToGuardian,PowerUpsTakenPercent
4/15/2026 12:15:50,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,128.9207306,1710,1710,74.02597046,100,6,7,48.42856979,100,0,0,128.9207306,0,0,0,0,0,0,11,51,12,4,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,157,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,55,3,1.449999928,1.400000095,1,2,0,100,7.218589783,2.605813503,3.268369436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:15:51,maA8XKfGVi,5953ebc01c53dc47066142b416c932f7e8a07982,140.0769348,730,730,48.0263176,38.23529434,61,8,27.875,55.55555725,1,4.783340454,114.6603622,20.63319016,10,0,0,0,0,15,46,9,9,0,8,11,0,3,1,0,160,115,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,2,11,0,0,0,0,0,0,9,45,35,0,0,0,0,3,2,0,0,0,0,0,0,6,13,4,4,4,1,113,3,0,0,0,13,11,50,16.93279457,1.395777345,1.535841346,0,0,0,0,0,0,0,0,0,0,0,3,1,0,14,
4/15/2026 12:16:42,CiCys4wTiw,5953ebc01c53dc47066142b416c932f7e8a07982,48.95212173,420,420,27.63157845,20.58823586,61,5,32.40000153,27.77777863,1,0,16.28595352,32.66633987,0,0,0,0,0,1,7,0,0,0,10,10,1,5,0,0,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10,0,0,0,0,0,2,4,0,0,0,0,0,0,7,13,15,4,4,1,113,3,0,0,0,6,3,0,15.25805187,1.525031447,0.529402256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:17:15,,c905b72819f4bbd69818665d6c720bddc85ce1a2,179.2398071,730,730,47.40259552,62.5,3,6,20.5,64.2857132,1,62.28808212,28.68863678,88.26300049,46,3,10,1,0,7,2,0,6,0,84,18,13,0,1,60,70,50,0,27,14,0,3,0,0,6,0,0,4,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,0,1,0,7,19,9,2,3,1,1,6,3,1,6,0,0,26,7,2,7,2,1,85,2,0,0,0,33,26,100,9.730996132,2.565779448,7.022571087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
4/15/2026 12:18:01,,4ef213f7cf0cc67664ec983a68e2ccbbef56a309,228.3025055,1030,1030,66.88311768,78.125,3,2,24,21.4285717,0,132.3363953,63.56421661,32.39927292,54,27,12,1,2,4,23,2,0,1,53,7,1,0,0,80,17.5,15,10,22,80,0,0,3,0,8,6,0,2,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,19,0,1,0,0,3,0,0,0,0,0,3,0,0,23,2,0,7,2,1,85,2,1,1.200000048,1,24,13,0,4.742331028,3.653672934,4.043140888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:19:55,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,244.8205719,1350,1350,52.94117737,66.66666412,6,15,21.66666603,46.875,0,85.6832962,9.858880997,149.2759247,128,2,2,0,0,6,0,2,0,0,26,0,4,4,24,0,0,0,15,0,0,0,0,0,0,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,3,1,0,2,2.049999952,1.400000095,1.599999905,23,20,66.66666412,10.56726551,2.560679674,4.02229023,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,
4/15/2026 12:20:16,nnUL4JrvSR,5953ebc01c53dc47066142b416c932f7e8a07982,205.1967926,2090,2090,137.5,100,66,13,18.53846169,100,0,8.70003891,131.9146881,64.59931946,0,4,0,1,0,10,51,6,7,0,35,25,5,7,0,0,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,1,0,1,0,0,0,0,0,0,4,81,62,0,0,0,1,11,15,0,0,0,0,0,0,23,17,28,4,4,1,113,3,1.899999857,1.400000095,1.449999928,25,22,100,16.07159042,1.658085108,1.694411516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,
4/15/2026 12:20:35,,c905b72819f4bbd69818665d6c720bddc85ce1a2,199.6387329,1410,1410,91.55844116,100,8,7,19.7142849,85.7142868,0,35.70519638,29.96214867,133.9718323,43,2,4,0,1,3,4,2,4,1,98,34,18,4,4,70,30,70,0,13,12,0,0,0,0,3,0,0,10,0,0,0,0,0,3,5,0,0,0,2,1,0,1,0,0,0,0,0,12,22,11,0,4,2,1,11,3,1,3,0,0,35,17,4,7,2,1,85,2,1.149999976,1,1.899999857,33,30,100,8.428584099,3.999506712,3.192282915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
4/15/2026 12:21:34,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,97.88092804,870,870,52.72727203,47.5,10,0,0,15.38461494,0,86.58591461,3.918354273,7.376365662,58,11,11,2,0,3,0,0,0,0,1,1,2,1,0,20,90,0,0,0,0,0,18,10,0,0,0,0,22,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,4,17,1,1,1,1,7,5,0,4.27797699,3.58275485,1.487604022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:22:01,,4ef213f7cf0cc67664ec983a68e2ccbbef56a309,234.7474823,1670,1670,72.29437256,96.66666412,7,7,40.7142868,84.61538696,0,181.4907684,50.30676651,2.94733882,3,55,4,0,4,10,15,7,0,0,0,1,0,0,0,70,0,0,0,7,268,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,55,3,1.299999952,1.200000048,1.449999928,20,7,100,2.536510944,1.709272981,2.661295891,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:22:50,lzhb4BVRkd,5953ebc01c53dc47066142b416c932f7e8a07982,114.9641418,600,600,38.9610405,65.625,2,3,22.33333397,35.7142868,1,25.13312149,19.47060204,70.35054779,12,6,4,0,0,2,6,3,1,0,40,18,5,3,0,100,0,10,60,12,22,0,0,2,0,0,3,0,1,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,1,0,0,1,2,4,29,11,0,0,0,3,1,3,0,3,0,23,1,0,7,2,1,85,2,0,0,0,15,14,0,4.23542881,3.378798008,7.69740963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4/15/2026 12:22:56,,c905b72819f4bbd69818665d6c720bddc85ce1a2,141.880722,1530,1530,66.23376465,90,12,5,49.20000076,69.2307663,0,31.83406639,19.289217,90.75797272,7,9,2,0,0,1,8,6,1,0,3,37,5,0,2,140,0,0,0,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,12,0,0,0,0,0,0,0,0,0,0,0,0,5,136,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,55,3,1,1.300000072,1.299999952,21,18,50,5.871273994,2.345560074,1.884305716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:24:30,,c905b72819f4bbd69818665d6c720bddc85ce1a2,92.92008972,570,570,22.35294151,43.33333206,12,6,24.33333397,18.75,1,63.65738678,5.847654343,23.41480446,14,14,5,1,0,2,0,0,0,0,3,1,0,2,0,60,0,0,85,0,0,0,0,0,0,11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,3,1,0,2,0,0,0,12,7,66.66666412,10.24339008,2.342791557,1.284577131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:24:54,,4ef213f7cf0cc67664ec983a68e2ccbbef56a309,178.3190002,1290,1290,50.58823395,36.66666794,12,22,28.18181801,84.375,0,110.9753113,4.787322044,62.55714798,1,5,3,2,0,0,1,0,0,0,46,0,1,3,0,20,0,0,170,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,9,3,1,0,2,2.200000048,1.500000119,2.350000143,7,5,33.33333206,5.099629402,1.967530847,2.215450764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:25:09,RDmIfUQOO5,5953ebc01c53dc47066142b416c932f7e8a07982,130.6474152,1000,1000,64.93506622,75,3,2,25,21.4285717,0,29.81638336,49.40128326,51.41605377,3,3,3,0,6,3,14,6,4,0,32,20,11,5,0,60,40,20,5,0,11,2,0,0,0,0,8,0,0,3,0,3,7,0,1,8,1,0,0,3,0,0,2,0,0,0,0,7,5,3,23,13,0,0,0,0,0,2,0,4,0,13,3,10,7,2,1,85,2,1,1,1.299999952,41,35,0,5.260534286,4.224367619,3.280318022,3,1,3,0,2,0,0,0,0,0,0,1,0,0,2,
4/15/2026 12:26:48,sE7VmoNcz5,5953ebc01c53dc47066142b416c932f7e8a07982,96.57546997,1250,1250,54.11255264,71.66666412,7,3,52.66666794,53.84615326,0,7.616711617,88.95717621,0,2,1,1,1,0,3,29,8,3,3,0,0,0,0,0,180,0,0,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,4,123,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,55,3,1.149999976,1.100000024,1.149999976,5,3,0,6.111526489,2.695022821,2.111112833,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,
4/15/2026 12:27:24,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,350.3590393,1420,1420,93.42105103,73.52941132,15,13,21.15384674,100,1,59.04059219,279.3031311,12.01402283,52,0,0,0,0,21,113,5,5,6,5,2,0,0,0,0,349.75,65,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,111,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,113,3,0,0,0,39,31,50,11.54874229,0.9152801037,4.76992178,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,
4/15/2026 12:28:22,,c905b72819f4bbd69818665d6c720bddc85ce1a2,225.1197205,1890,1890,74.11764526,93.33333588,19,25,15.35999966,100,0,140.4544067,6.694416046,77.97061157,34,25,5,0,0,1,0,1,1,0,27,8,2,7,0,160,0,0,75,0,0,0,0,0,0,21,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,2,0,0,0,0,0,0,9,3,1,0,2,1.899999857,1.800000191,2.650000334,12,5,100,8.722847939,2.080032349,1.720049143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:30:03,cVkWc3dQzV,5953ebc01c53dc47066142b416c932f7e8a07982,183.6508636,1530,1530,60,76.66666412,14,18,19.83333397,78.125,0,83.52002716,17.46815491,82.66984558,44,10,5,0,8,0,2,1,2,0,45,2,5,5,15,120,0,0,75,0,0,0,0,0,0,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,8,0,0,0,0,0,0,9,3,1,0,2,2.350000143,1.600000143,1.449999928,27,23,66.66666412,8.684765816,2.476980209,2.645666838,0,0,8,0,0,0,0,0,0,0,0,0,0,16,0,
4/15/2026 12:31:55,JJrGOV4vUv,5953ebc01c53dc47066142b416c932f7e8a07982,106.6250992,630,630,38.18181992,52.5,22,0,0,30.76922989,1,52.68270111,20.51666069,33.41632843,26,8,13,0,0,1,6,2,1,0,11,9,10,4,1,40,190,0,0,0,0,0,5,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,4,2,3,0,0,0,0,4,1,0,0,0,6,2,4,17,1,0,0,0,15,13,0,9.917524338,7.378964901,1.289214253,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,
4/15/2026 12:32:02,,c905b72819f4bbd69818665d6c720bddc85ce1a2,219.3016357,1140,1140,69.09091187,82.5,38,5,23.60000038,92.30769348,1,15.88657093,9.896359444,193.5183563,12,4,1,0,1,4,1,0,2,0,23,53,49,1,4,120,220,0,0,0,0,0,0,3,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,13,0,0,0,0,5,28,0,0,0,0,6,2,4,17,1,0,0,0,17,14,100,9.385074615,5.699742794,1.313979268,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
4/15/2026 12:33:04,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,339.9793396,2090,2090,137.5,100,20,13,17.38461494,100,0,18.52921295,313.8063354,7.644088268,21,0,0,0,0,19,132,4,5,2,1,1,0,0,0,0,140,55,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,12,141,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,113,3,1.899999857,1.500000119,1.299999952,14,4,50,19.01168633,1.631352425,2.602833986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,
4/15/2026 12:34:25,ZVI4le1MqV,5953ebc01c53dc47066142b416c932f7e8a07982,142.4763031,1080,1080,65.45454407,65,33,0,0,42.30769348,0,92.83868408,16.48355675,33.14966583,49,9,23,0,0,3,6,7,1,0,16,7,11,3,1,40,220,0,0,0,0,0,8,1,0,0,0,0,18,16,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,0,0,0,0,1,5,5,0,0,0,2,0,1,0,0,0,6,2,4,17,1,1,1,1,10,8,0,9.720267296,6.636271477,1.510264158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:34:45,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,102.020813,670,670,43.50649261,37.5,20,1,32,7.142857075,0,0.4246974289,26.74069405,74.85558319,0,0,0,0,0,4,4,0,0,0,8,39,18,5,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,2,0,0,4,0,1,3,0,21,11,7,2,1,85,2,1.149999976,1,1,7,0,0,6.771374702,4.369708538,0.6013775468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:35:51,,c905b72819f4bbd69818665d6c720bddc85ce1a2,229.5811768,1620,1620,98.1818161,97.5,56,5,25,88.46154022,0,37.75424957,3.173223734,188.6527405,65,0,1,0,0,1,1,0,0,0,30,61,57,3,4,80,130,0,0,0,0,0,15,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,6,30,1,0,0,0,6,2,4,17,1,1.299999952,1.100000024,1.299999952,12,9,100,9.929256439,5.222812653,1.252554178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:36:17,,c905b72819f4bbd69818665d6c720bddc85ce1a2,25.99985504,180,180,11.84210491,5.882352829,56,4,33.5,22.22222137,1,1.332562327,12.06764793,12.59959412,0,0,0,0,0,1,0,0,3,0,9,6,2,0,1,0,100,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,2,2,0,0,0,0,0,0,3,1,1,4,4,1,113,3,0,0,0,10,8,0,13.4344101,0.9353465438,0.2456358224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4/15/2026 12:36:30,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,105.1601486,1310,1310,56.70995712,71.66666412,24,5,55.59999847,69.2307663,0,0,70.06249237,35.0979538,0,0,0,0,0,2,25,8,0,0,5,16,4,2,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78,7,0,0,0,0,0,0,0,0,0,0,0,0,2,40,24,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,55,3,1.149999976,1.200000048,1.299999952,7,5,50,6.329978943,2.014974356,0.406221807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:38:00,Szgtpe0JGG,5953ebc01c53dc47066142b416c932f7e8a07982,202.696106,1410,1410,92.76316071,61.76470566,35,8,27.75,55.55555725,0,12.88330841,140.7778931,49.04942322,1,5,0,2,0,2,48,19,5,0,28,24,3,9,0,0,60,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,4,0,0,0,0,0,0,0,62,42,0,0,0,0,4,8,0,0,0,0,0,0,19,17,19,4,4,1,113,3,1.599999905,1.200000048,1.299999952,33,26,0,17.15334892,1.414432526,2.219087124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,
4/15/2026 12:38:48,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,132.9805756,660,660,25.88235283,16.66666603,24,7,29.1428566,21.875,0,0.4673364758,47.08602524,85.42718506,1,0,0,0,0,4,10,1,1,3,10,24,2,3,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,9,3,1,0,2,1.599999905,1.200000048,1.149999976,7,4,33.33333206,4.857441902,1.834807754,0.6320775151,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
4/15/2026 12:38:53,,c905b72819f4bbd69818665d6c720bddc85ce1a2,156.5995636,1210,1210,79.60526276,58.82352829,61,13,22.23077011,100,1,0,48.94935226,107.6495285,0,0,0,0,0,9,4,2,12,1,100,38,2,4,1,0,90,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,5,3,59,0,0,0,19,1,2,0,0,0,0,0,0,86,52,18,4,4,1,113,3,0,0,0,35,29,100,20.11763763,1.533207774,1.323994637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,
4/15/2026 12:40:11,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,86.25791168,720,720,43.63636398,35,27,0,0,11.53846169,0,33.06653976,17.50071526,35.69060516,51,0,7,0,0,3,2,3,0,0,0,3,22,1,0,20,70,0,0,0,0,0,25,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,4,17,1,1,1,1,9,7,0,4.121682644,3.553947926,0.4643807709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4/15/2026 12:41:43,,c905b72819f4bbd69818665d6c720bddc85ce1a2,168.9406128,1030,1030,67.76316071,55.88235474,66,8,27.625,72.22222137,1,0,73.36801147,95.57329559,0,0,0,0,0,20,15,5,15,2,94,47,2,2,0,0,70,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,12,14,79,0,0,0,15,1,1,0,0,0,0,0,0,73,58,17,4,4,1,113,3,0,0,0,49,45,50,19.9816246,1.413719177,1.249580979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,
4/15/2026 12:42:06,,c905b72819f4bbd69818665d6c720bddc85ce1a2,23.78076553,180,180,11.84210491,5.882352829,66,4,33,22.22222137,1,0,4.311616898,19.4691391,0,0,0,0,0,0,0,0,1,0,17,0,2,1,0,0,60,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,5,4,4,1,113,3,0,0,0,4,2,0,14.04575157,1.151700974,0.1678604186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4/15/2026 12:42:49,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,157.5604858,730,730,48.0263176,38.23529434,27,8,27.125,44.44444275,1,1.521406889,89.17745209,66.86135864,2,0,0,0,0,4,28,4,1,0,35,23,7,8,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,34,2,0,0,0,0,4,6,0,0,0,0,0,0,20,16,22,4,4,1,113,3,0,0,0,8,5,0,19.84777641,1.825667262,0.788615346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4/15/2026 12:43:15,,c905b72819f4bbd69818665d6c720bddc85ce1a2,68.39852905,560,560,36.84210587,29.41176414,66,6,30.33333397,33.33333206,1,0,25.53922462,42.85925293,0,0,0,0,0,9,5,1,5,0,51,12,1,2,0,0,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,3,4,17,0,0,0,4,0,2,0,0,0,0,0,0,28,12,6,4,4,1,113,3,0,0,0,15,13,0,16.67932892,1.557840466,0.4676271081,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,
4/15/2026 12:46:27,,c905b72819f4bbd69818665d6c720bddc85ce1a2,170.2409515,980,980,64.47368622,52.94117737,71,8,27.625,72.22222137,1,1.380393624,120.7785187,48.08143234,0,0,0,0,0,27,31,4,16,2,73,4,0,2,0,0,118,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,17,36,64,0,0,0,7,0,3,0,0,0,0,0,0,42,1,8,4,4,1,113,3,0,0,0,40,33,50,20.96698189,1.326435089,1.175169349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,
4/15/2026 12:47:45,,e967dc9b7177e4abf497f68b06561fcdd3fb0ebd,296.4570618,2090,2090,137.5,100,32,13,18.38461494,100,0,4.531085968,51.13375854,240.7926788,8,0,0,0,0,2,29,3,0,0,76,74,17,18,0,0,130,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,2,0,0,0,0,10,12,0,0,0,0,0,0,47,51,70,4,4,1,113,3,1.599999905,1.600000143,1.449999928,20,15,50,16.70189095,1.897387147,1.323364615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4/15/2026 12:50:27,,c905b72819f4bbd69818665d6c720bddc85ce1a2,229.279892,1680,1680,110.5263138,91.1764679,76,13,20.76922989,100,1,1.364558339,94.67485046,133.2398224,0,0,0,0,0,8,17,5,20,1,126,55,11,4,0,0,182,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,4,17,103,0,0,0,10,3,4,0,0,0,0,0,0,84,72,21,4,4,1,113,3,0,0,0,55,48,100,16.56973457,1.819410801,1.292091489,0,0,0,0,0,0,0,0,0,0,0,4,0,0,37,
4/15/2026 12:51:38,,c905b72819f4bbd69818665d6c720bddc85ce1a2,70.02111053,480,480,31.57894707,23.52941132,76,6,31,33.33333206,1,0,32.23192215,37.7889595,0,0,0,0,0,9,3,0,7,1,16,23,0,0,0,0,150,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,32,0,0,0,3,4,1,0,0,0,0,0,0,7,27,7,4,4,1,113,3,0,0,0,20,18,0,19.0170002,2.123957872,0.2940356433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,
4/15/2026 12:54:01,,c905b72819f4bbd69818665d6c720bddc85ce1a2,109.2793503,610,610,40.13158035,32.35293961,76,6,30.66666603,33.33333206,1,15.85673332,48.04861832,45.37388611,8,1,2,0,0,5,11,2,8,1,39,19,0,1,0,0,80,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,11,30,0,0,0,6,3,1,0,0,0,0,0,0,10,25,13,4,4,1,113,3,0,0,0,21,18,0,16.94766617,1.538926005,0.5551104546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
4/15/2026 12:56:16,,c905b72819f4bbd69818665d6c720bddc85ce1a2,114.2806244,560,560,36.84210587,29.41176414,76,6,30.83333397,33.33333206,1,2.011411905,74.96656799,37.30256271,0,0,0,0,0,28,11,0,7,2,51,4,4,2,4,0,149.25,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,12,11,32,0,0,0,4,0,0,0,0,0,0,0,0,30,6,3,4,4,1,113,3,0,0,0,15,13,0,15.13829422,1.127448201,0.565525949,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13,
4/15/2026 12:56:35,,c905b72819f4bbd69818665d6c720bddc85ce1a2,18.65875435,60,60,3.947368383,0,76,2,34,11.11111069,1,0,18.65875435,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,79.75,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,113,3,0,0,0,2,0,0,9.611913681,1.205670238,0.08945421129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4/15/2026 12:57:53,,c905b72819f4bbd69818665d6c720bddc85ce1a2,78.20127869,570,570,37.5,29.41176414,76,7,30,38.88888931,1,0,55.49262619,22.70860863,0,0,0,0,0,17,17,1,9,1,19,10,0,1,1,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,1,23,32,0,0,0,5,0,0,0,0,0,0,0,0,11,3,3,4,4,1,113,3,0,0,0,13,11,0,18.94569969,1.685257435,0.3055844903,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,